,Position X (m),Position Y (m),Position Z (m),Pitch (degrees),Yaw (degrees),Row (degrees),Aggregated Absolute Delta Z (m),Vx (cm/s),Vy (cm/s),Vz (cm/s),Ax (cm/s),Ay (cm/s),Az (cm/s),Steering,Throttle,HandBrake,Brake,VO,OutOfBounds
Jun 6 2024 9:25:03:233 AM,37870.25,-48579.578125,4830.429688,-10.0,-112.0,7.0,388.167023,0.013,-0.025,-0.054,-1.0,0.0,0.0,-0.05,0.0,0.0,0.5,1.0,true
Jun 6 2024 9:25:03:287 AM,37870.238281,-48579.578125,4830.429688,-10.0,-112.0,7.0,388.170013,0.085,-0.02,-0.008,1.0,0.0,1.0,-0.06,0.0,0.0,0.31,1.0,true
Jun 6 2024 9:25:03:328 AM,37870.238281,-48579.578125,4830.429688,-10.0,-112.0,7.0,388.172028,0.051,-0.034,-0.025,-1.0,0.0,0.0,-0.07,0.0,0.0,0.2,1.0,true
Jun 6 2024 9:25:03:383 AM,37870.238281,-48579.578125,4830.429688,-10.0,-112.0,7.0,388.172028,0.023,-0.029,-0.091,-1.0,0.0,-1.0,-0.07,0.0,0.0,0.08,1.0,true
Jun 6 2024 9:25:03:436 AM,37870.238281,-48579.578125,4830.439941,-10.0,-112.0,7.0,388.175018,0.001,-0.029,-0.03,0.0,0.0,1.0,-0.07,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:493 AM,37870.238281,-48579.570312,4830.439941,-10.0,-112.0,7.0,388.175018,0.007,-0.014,-0.069,0.0,0.0,-1.0,-0.07,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:537 AM,37870.25,-48579.570312,4830.439941,-10.0,-112.0,7.0,388.177032,0.179,-0.095,-0.001,3.0,-2.0,1.0,-0.07,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:591 AM,37870.257812,-48579.570312,4830.439941,-10.0,-112.0,7.0,388.184021,0.117,-0.078,0.021,-1.0,0.0,0.0,-0.08,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:634 AM,37870.257812,-48579.570312,4830.439941,-10.0,-112.0,7.0,388.185028,0.073,-0.128,0.124,-1.0,-1.0,2.0,-0.09,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:688 AM,37870.269531,-48579.570312,4830.449707,-10.0,-112.0,7.0,388.190033,0.104,-0.125,0.132,1.0,0.0,0.0,-0.1,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:730 AM,37870.269531,-48579.570312,4830.449707,-10.0,-112.0,7.0,388.19101,0.066,-0.037,0.017,-1.0,2.0,-2.0,-0.12,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:784 AM,37870.269531,-48579.570312,4830.449707,-10.0,-112.0,7.0,388.193024,0.005,-0.035,-0.032,-1.0,0.0,-1.0,-0.14,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:838 AM,37870.269531,-48579.570312,4830.449707,-10.0,-112.0,7.0,388.193024,0.1,-0.069,0.0,2.0,-1.0,1.0,-0.16,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:880 AM,37870.269531,-48579.570312,4830.439941,-10.0,-112.0,7.0,388.197021,0.049,-0.026,0.011,-1.0,1.0,0.0,-0.17,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:935 AM,37870.269531,-48579.570312,4830.449707,-10.0,-112.0,7.0,388.199005,0.021,-0.021,-0.031,-1.0,0.0,-1.0,-0.19,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:03:979 AM,37870.269531,-48579.570312,4830.449707,-10.0,-112.0,7.0,388.199005,0.037,-0.026,-0.007,0.0,0.0,0.0,-0.21,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:38 AM,37870.277344,-48579.558594,4830.439941,-10.0,-112.0,7.0,388.203033,0.15,-0.132,0.117,2.0,-2.0,2.0,-0.23,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:87 AM,37870.277344,-48579.558594,4830.439941,-10.0,-112.0,7.0,388.208008,0.135,-0.073,-0.692,0.0,1.0,-16.0,-0.25,0.13,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:130 AM,37870.289062,-48579.558594,4830.429688,-10.0,-112.0,7.0,388.216003,0.048,-0.055,0.047,-2.0,0.0,15.0,-0.27,0.23,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:183 AM,37870.308594,-48579.570312,4830.409668,-10.0,-112.0,7.0,388.236023,0.24,-0.17,-0.276,4.0,-2.0,-6.0,-0.29,0.31,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:236 AM,37870.339844,-48579.570312,4830.370117,-10.0,-112.0,7.0,388.275024,0.221,-0.05,-0.092,0.0,2.0,4.0,-0.31,0.38,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:280 AM,37870.359375,-48579.578125,4830.350098,-10.0,-112.0,7.0,388.295013,0.721,0.03,-0.305,10.0,2.0,-4.0,-0.33,0.42,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:334 AM,37870.371094,-48579.578125,4830.330078,-10.0,-112.0,7.0,388.317017,0.415,-0.383,-1.296,-6.0,-8.0,-20.0,-0.35,0.47,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:387 AM,37870.359375,-48579.578125,4830.330078,-10.0,-112.0,7.0,388.320007,-0.606,-0.074,-0.12,-20.0,6.0,24.0,-0.37,0.51,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:434 AM,37870.328125,-48579.589844,4830.290039,-10.0,-112.0,7.0,388.36203,-0.973,-0.23,-0.936,-7.0,-3.0,-16.0,-0.39,0.51,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:481 AM,37870.289062,-48579.597656,4830.22998,-10.0,-112.0,7.0,388.413025,-0.894,-0.214,-0.964,2.0,0.0,-1.0,-0.41,0.51,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:535 AM,37870.25,-48579.597656,4830.209961,-10.0,-112.0,7.0,388.436005,-0.651,-0.087,-0.666,5.0,3.0,6.0,-0.43,0.5,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:592 AM,37870.210938,-48579.597656,4830.169922,-10.0,-112.0,7.0,388.472015,-0.722,-0.118,-0.827,-1.0,-1.0,-3.0,-0.45,0.49,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:632 AM,37870.179688,-48579.597656,4830.149902,-10.0,-113.0,8.0,388.496033,-0.525,-0.141,-0.899,4.0,0.0,-1.0,-0.46,0.48,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:687 AM,37870.148438,-48579.597656,4830.129883,-10.0,-113.0,8.0,388.517029,-0.832,-0.034,-0.493,-6.0,2.0,8.0,-0.49,0.47,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:740 AM,37870.089844,-48579.597656,4830.100098,-10.0,-113.0,8.0,388.54303,-1.36,0.052,-0.565,-11.0,2.0,-1.0,-0.51,0.46,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:781 AM,37870.039062,-48579.609375,4830.069824,-10.0,-113.0,8.0,388.575012,-1.35,0.282,-0.571,0.0,5.0,0.0,-0.53,0.45,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:835 AM,37869.988281,-48579.609375,4830.049805,-10.0,-113.0,8.0,388.601013,-0.978,-0.097,-0.479,7.0,-8.0,2.0,-0.55,0.45,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:892 AM,37869.949219,-48579.597656,4830.02002,-10.0,-113.0,8.0,388.623016,-0.568,-0.016,-0.31,8.0,2.0,3.0,-0.58,0.45,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:933 AM,37869.929688,-48579.609375,4830.009766,-10.0,-113.0,8.0,388.637024,-0.245,-0.106,-0.475,6.0,-2.0,-3.0,-0.6,0.46,0.0,0.04,1.0,true
Jun 6 2024 9:25:04:987 AM,37869.929688,-48579.609375,4829.969727,-10.0,-113.0,8.0,388.676025,0.246,-0.567,-2.245,10.0,-9.0,-35.0,-0.62,0.49,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:41 AM,37869.898438,-48579.609375,4829.989746,-10.0,-113.0,8.0,388.693024,-1.008,0.196,0.071,-25.0,15.0,46.0,-0.65,0.52,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:83 AM,37869.859375,-48579.609375,4829.97998,-10.0,-113.0,8.0,388.70401,-1.169,0.039,-0.229,-3.0,-3.0,-6.0,-0.66,0.56,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:140 AM,37869.808594,-48579.597656,4829.969727,-10.0,-113.0,8.0,388.713013,-1.258,0.133,-0.217,-2.0,2.0,0.0,-0.69,0.6,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:182 AM,37869.789062,-48579.597656,4829.959961,-10.0,-113.0,8.0,388.718018,0.0,0.0,0.0,25.0,-3.0,4.0,-0.71,0.64,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:237 AM,37869.75,-48579.597656,4829.969727,-10.0,-113.0,8.0,388.725006,-0.773,0.189,0.057,-15.0,4.0,1.0,-0.73,0.66,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:287 AM,37869.699219,-48579.597656,4829.939941,-10.0,-113.0,8.0,388.753021,-1.294,-0.166,-0.953,-10.0,-7.0,-20.0,-0.75,0.69,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:342 AM,37869.628906,-48579.597656,4829.919922,-10.0,-113.0,8.0,388.777008,-1.369,0.088,-0.344,-1.0,5.0,12.0,-0.78,0.7,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:380 AM,37869.570312,-48579.578125,4829.899902,-10.0,-112.0,8.0,388.791016,-1.686,0.201,-0.368,-6.0,2.0,0.0,-0.8,0.71,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:442 AM,37869.46875,-48579.578125,4829.839844,-10.0,-113.0,8.0,388.855011,-2.103,-0.497,-2.7,-8.0,-14.0,-47.0,-0.83,0.7,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:494 AM,37869.359375,-48579.589844,4829.759766,-10.0,-113.0,8.0,388.93103,-2.097,-0.631,-2.901,0.0,-3.0,-4.0,-0.85,0.69,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:548 AM,37869.25,-48579.597656,4829.689941,-10.0,-113.0,8.0,389.000031,-2.313,-0.019,-0.717,-4.0,12.0,44.0,-0.88,0.67,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:591 AM,37869.179688,-48579.597656,4829.639648,-10.0,-113.0,8.0,389.052032,-1.262,-0.538,-2.546,21.0,-10.0,-37.0,-0.9,0.64,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:637 AM,37869.128906,-48579.597656,4829.620117,-10.0,-113.0,8.0,389.073029,-0.997,-0.088,-0.444,5.0,9.0,42.0,-0.92,0.61,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:691 AM,37869.089844,-48579.597656,4829.609863,-10.0,-113.0,8.0,389.082031,-0.925,0.231,0.214,1.0,6.0,13.0,-0.94,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:731 AM,37869.078125,-48579.597656,4829.600098,-10.0,-113.0,8.0,389.098022,-0.166,0.11,0.011,15.0,-2.0,-4.0,-0.96,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:786 AM,37869.050781,-48579.597656,4829.609863,-10.0,-113.0,8.0,389.111023,-0.496,0.334,0.607,-7.0,4.0,12.0,-0.98,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:839 AM,37869.039062,-48579.589844,4829.639648,-10.0,-113.0,8.0,389.140015,-0.241,0.307,0.756,5.0,-1.0,3.0,-1.0,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:880 AM,37869.039062,-48579.578125,4829.649902,-10.0,-113.0,8.0,389.15802,-0.22,0.448,0.931,0.0,3.0,4.0,-1.01,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:933 AM,37869.019531,-48579.578125,4829.629883,-10.0,-112.0,8.0,389.179016,-0.393,-0.564,-2.301,-3.0,-20.0,-65.0,-1.04,0.59,0.0,0.04,1.0,true
Jun 6 2024 9:25:05:990 AM,37869.007812,-48579.570312,4829.679688,-10.0,-112.0,8.0,389.223022,-0.294,0.185,0.928,2.0,15.0,65.0,-1.06,0.6,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:30 AM,37868.988281,-48579.570312,4829.669922,-10.0,-112.0,8.0,389.235016,-0.164,-0.452,-1.667,3.0,-13.0,-52.0,-1.08,0.61,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:83 AM,37868.96875,-48579.570312,4829.659668,-10.0,-112.0,8.0,389.240021,-0.213,-0.412,-1.955,-1.0,1.0,-6.0,-1.11,0.64,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:139 AM,37868.917969,-48579.558594,4829.649902,-10.0,-112.0,8.0,389.254028,-1.191,-0.606,-3.291,-20.0,-4.0,-27.0,-1.14,0.66,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:181 AM,37868.878906,-48579.558594,4829.659668,-10.0,-112.0,8.0,389.269012,-1.045,0.069,-0.514,3.0,14.0,56.0,-1.16,0.67,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:234 AM,37868.839844,-48579.558594,4829.629883,-10.0,-112.0,8.0,389.303009,-1.035,0.072,-0.168,0.0,0.0,7.0,-1.18,0.68,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:288 AM,37868.789062,-48579.558594,4829.620117,-10.0,-112.0,8.0,389.313019,-0.9,0.173,-0.379,3.0,2.0,-4.0,-1.21,0.69,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:328 AM,37868.757812,-48579.558594,4829.589844,-10.0,-112.0,8.0,389.346008,-0.69,-0.457,-2.244,4.0,-13.0,-37.0,-1.24,0.69,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:386 AM,37868.71875,-48579.558594,4829.580078,-10.0,-112.0,8.0,389.353027,-0.971,-0.335,-0.215,-6.0,2.0,41.0,-1.27,0.68,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:438 AM,37868.660156,-48579.558594,4829.569824,-10.0,-112.0,8.0,389.363007,-1.054,-0.018,0.386,-2.0,6.0,12.0,-1.3,0.67,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:491 AM,37868.648438,-48579.550781,4829.569824,-10.0,-112.0,8.0,389.366028,0.092,0.01,-0.013,23.0,1.0,-8.0,-1.33,0.64,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:533 AM,37868.628906,-48579.550781,4829.580078,-10.0,-112.0,8.0,389.372009,-0.607,0.426,0.464,-14.0,8.0,10.0,-1.35,0.62,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:587 AM,37868.578125,-48579.539062,4829.580078,-10.0,-112.0,8.0,389.379028,-0.845,0.301,0.363,-5.0,-3.0,-2.0,-1.38,0.6,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:641 AM,37868.539062,-48579.539062,4829.580078,-10.0,-112.0,8.0,389.387024,-0.835,0.262,-0.102,0.0,-1.0,-9.0,-1.4,0.58,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:684 AM,37868.5,-48579.527344,4829.580078,-10.0,-112.0,8.0,389.396027,-0.515,0.144,0.357,6.0,-2.0,9.0,-1.42,0.57,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:739 AM,37868.46875,-48579.527344,4829.580078,-10.0,-112.0,8.0,389.404022,-0.425,-0.273,-0.008,2.0,-8.0,-7.0,-1.44,0.57,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:782 AM,37868.449219,-48579.519531,4829.580078,-10.0,-112.0,8.0,389.411011,-0.646,0.096,-0.099,-4.0,7.0,-2.0,-1.45,0.57,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:837 AM,37868.417969,-48579.519531,4829.560059,-10.0,-112.0,8.0,389.433014,-0.148,-0.369,-1.848,10.0,-9.0,-35.0,-1.47,0.56,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:880 AM,37868.398438,-48579.507812,4829.589844,-10.0,-112.0,8.0,389.46402,-0.605,0.26,0.374,-9.0,13.0,44.0,-1.48,0.56,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:933 AM,37868.378906,-48579.507812,4829.600098,-10.0,-112.0,8.0,389.469025,-0.758,0.267,0.644,-3.0,0.0,5.0,-1.49,0.53,0.0,0.04,1.0,true
Jun 6 2024 9:25:06:987 AM,37868.347656,-48579.5,4829.620117,-10.0,-112.0,8.0,389.495026,-0.516,0.312,0.689,5.0,1.0,1.0,-1.5,0.49,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:40 AM,37868.328125,-48579.5,4829.639648,-10.0,-112.0,8.0,389.509033,0.0,0.0,0.0,10.0,-6.0,-14.0,-1.49,0.45,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:81 AM,37868.320312,-48579.488281,4829.639648,-10.0,-112.0,8.0,389.514008,-0.555,0.365,0.55,-11.0,7.0,11.0,-1.49,0.4,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:135 AM,37868.300781,-48579.488281,4829.659668,-10.0,-112.0,8.0,389.532013,-0.399,0.395,0.763,3.0,1.0,4.0,-1.49,0.34,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:191 AM,37868.289062,-48579.480469,4829.679688,-10.0,-112.0,8.0,389.551025,-0.099,0.172,0.593,6.0,-4.0,-3.0,-1.49,0.25,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:229 AM,37868.277344,-48579.46875,4829.699707,-10.0,-112.0,8.0,389.571014,-0.154,0.15,0.588,-1.0,0.0,0.0,-1.49,0.18,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:284 AM,37868.277344,-48579.46875,4829.699707,-10.0,-112.0,8.0,389.572021,0.198,-0.212,-1.262,7.0,-7.0,-37.0,-1.49,0.08,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:337 AM,37868.320312,-48579.457031,4829.75,-10.0,-112.0,8.0,389.620026,0.59,0.18,0.505,8.0,8.0,35.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:379 AM,37868.339844,-48579.457031,4829.759766,-10.0,-112.0,8.0,389.63501,0.487,-0.185,0.436,-2.0,-7.0,-1.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:436 AM,37868.378906,-48579.457031,4829.779785,-10.0,-112.0,8.0,389.655029,0.683,-0.229,0.416,4.0,-1.0,0.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:489 AM,37868.398438,-48579.457031,4829.790039,-10.0,-112.0,8.0,389.666016,0.473,-0.099,0.261,-4.0,3.0,-3.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:533 AM,37868.417969,-48579.449219,4829.799805,-10.0,-112.0,8.0,389.675018,0.269,-0.045,0.394,-4.0,1.0,3.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:582 AM,37868.4375,-48579.449219,4829.819824,-10.0,-112.0,8.0,389.690033,0.323,0.098,0.066,1.0,3.0,-7.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:636 AM,37868.46875,-48579.457031,4829.830078,-10.0,-112.0,8.0,389.709015,0.537,-0.086,0.324,4.0,-4.0,5.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:689 AM,37868.5,-48579.449219,4829.850098,-10.0,-112.0,8.0,389.726013,0.586,-0.2,0.311,1.0,-2.0,0.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:732 AM,37868.519531,-48579.449219,4829.859863,-10.0,-112.0,8.0,389.738007,0.527,-0.083,0.233,-1.0,2.0,-2.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:786 AM,37868.550781,-48579.449219,4829.879883,-10.0,-112.0,8.0,389.755005,0.435,-0.082,0.292,-2.0,0.0,1.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:832 AM,37868.570312,-48579.449219,4829.889648,-10.0,-112.0,8.0,389.766022,0.367,0.011,0.208,-1.0,2.0,-2.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:889 AM,37868.597656,-48579.449219,4829.899902,-10.0,-112.0,8.0,389.778015,0.0,0.0,0.0,-7.0,0.0,-4.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:930 AM,37868.609375,-48579.449219,4829.909668,-10.0,-112.0,8.0,389.787018,0.393,-0.132,0.248,8.0,-3.0,5.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:07:983 AM,37868.628906,-48579.449219,4829.929688,-10.0,-112.0,8.0,389.801025,0.424,-0.081,0.252,1.0,1.0,0.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:37 AM,37868.660156,-48579.449219,4829.939941,-10.0,-112.0,8.0,389.812012,0.444,-0.199,0.33,0.0,-2.0,2.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:78 AM,37868.679688,-48579.449219,4829.939941,-10.0,-112.0,8.0,389.819031,0.667,-0.162,-0.398,4.0,1.0,-15.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:133 AM,37868.699219,-48579.449219,4829.959961,-10.0,-112.0,8.0,389.838013,0.167,-0.042,0.354,-10.0,2.0,15.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:188 AM,37868.730469,-48579.449219,4829.97998,-10.0,-112.0,8.0,389.858032,0.486,-0.159,0.225,6.0,-2.0,-3.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:230 AM,37868.75,-48579.449219,4830.0,-10.0,-112.0,8.0,389.872009,0.401,-0.132,0.312,-2.0,1.0,2.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:286 AM,37868.769531,-48579.449219,4830.009766,-10.0,-112.0,8.0,389.886017,0.329,0.007,0.107,-1.0,3.0,-4.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:329 AM,37868.777344,-48579.449219,4830.009766,-10.0,-112.0,8.0,389.888031,0.315,-0.134,-0.335,0.0,-3.0,-9.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:383 AM,37868.789062,-48579.449219,4830.02002,-10.0,-112.0,8.0,389.899017,0.239,-0.013,0.066,-2.0,2.0,8.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:437 AM,37868.808594,-48579.449219,4830.029785,-10.0,-112.0,8.0,389.907013,0.231,-0.039,0.074,0.0,-1.0,0.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:481 AM,37868.820312,-48579.449219,4830.040039,-10.0,-112.0,8.0,389.913025,0.251,-0.071,0.137,0.0,-1.0,1.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:533 AM,37868.828125,-48579.449219,4830.040039,-10.0,-112.0,8.0,389.921021,0.186,-0.008,0.045,-1.0,1.0,-2.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:588 AM,37868.847656,-48579.449219,4830.049805,-10.0,-112.0,8.0,389.929016,0.243,-0.023,0.119,1.0,0.0,1.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:632 AM,37868.859375,-48579.449219,4830.060059,-10.0,-112.0,8.0,389.934021,0.209,-0.039,0.073,-1.0,0.0,-1.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:680 AM,37868.859375,-48579.4375,4830.060059,-10.0,-112.0,7.0,389.938019,0.195,-0.11,0.119,0.0,-1.0,1.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:738 AM,37868.871094,-48579.4375,4830.069824,-10.0,-112.0,7.0,389.945007,0.0,0.0,0.0,-4.0,2.0,-2.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:793 AM,37868.890625,-48579.449219,4830.069824,-10.0,-112.0,7.0,389.950012,0.193,-0.05,0.123,4.0,-1.0,2.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:832 AM,37868.890625,-48579.4375,4830.080078,-10.0,-112.0,7.0,389.95401,0.05,-0.04,0.095,-3.0,0.0,-1.0,-1.49,0.0,0.0,0.04,1.0,true
Jun 6 2024 9:25:08:886 AM,37868.898438,-48579.4375,4830.080078,-10.0,-112.0,7.0,389.962006,0.242,-0.108,0.136,4.0,-1.0,1.0,-1.49,0.0,0.0,0.04,1.0,true
